frame,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32
72,0.4638323187828064,0.42239660024642944,0.4732460379600525,0.4077647030353546,0.47802525758743286,0.40728655457496643,0.4825161397457123,0.4069085121154785,0.46362075209617615,0.4077557325363159,0.4612880349159241,0.40716275572776794,0.4590657949447632,0.40621256828308105,0.49255141615867615,0.4141359031200409,0.4648476839065552,0.4103328585624695,0.4724043607711792,0.4433366060256958,0.46216118335723877,0.438752681016922,0.5274713635444641,0.5070715546607971,0.4526941180229187,0.5137383341789246,0.5100372433662415,0.6413370370864868,0.41242530941963196,0.6415964365005493,0.45987457036972046,0.5285912752151489,0.44067272543907166,0.5289102792739868,0.45078787207603455,0.504220724105835,0.44204795360565186,0.5044916272163391,0.4573092460632324,0.49605876207351685,0.4490174353122711,0.5016142725944519,0.46155470609664917,0.5048583149909973,0.4512534439563751,0.5130337476730347,0.5700064301490784,0.6744505167007446,0.5268028974533081,0.6823907494544983,0.5264739394187927,0.7357267141342163,0.4340626001358032,0.7169168591499329,0.5688044428825378,0.9093109965324402,0.4653180241584778,0.8684354424476624,0.5795996785163879,0.9299279451370239,0.4804912507534027,0.8906144499778748,0.5473096966743469,0.9665431380271912,0.4310463070869446,0.909355103969574
73,0.46461743116378784,0.407739520072937,0.4746648967266083,0.3932059109210968,0.479531854391098,0.39277753233909607,0.48393094539642334,0.3926045298576355,0.46447715163230896,0.39315080642700195,0.461968332529068,0.39264753460884094,0.45954281091690063,0.3917415738105774,0.49369218945503235,0.4004841148853302,0.46525683999061584,0.3963342010974884,0.47345641255378723,0.42959582805633545,0.4627232253551483,0.4247353672981262,0.5274946689605713,0.4959421753883362,0.452216774225235,0.5023910999298096,0.5096131563186646,0.6277602910995483,0.4119319021701813,0.6289653182029724,0.4572352468967438,0.5213215947151184,0.437942236661911,0.52076256275177,0.44732943177223206,0.5008549690246582,0.4389849305152893,0.49762001633644104,0.45380493998527527,0.49136239290237427,0.44658327102661133,0.49415668845176697,0.458631306886673,0.4991626739501953,0.44897884130477905,0.5049207210540771,0.5700114965438843,0.6671509146690369,0.5267437100410461,0.6710988879203796,0.5280004143714905,0.7369664311408997,0.4340876638889313,0.7146742939949036,0.5688862204551697,0.9093142747879028,0.46505409479141235,0.8677595257759094,0.5798805952072144,0.9299197196960449,0.48014602065086365,0.8909324407577515,0.54740309715271,0.9666078686714172,0.43047600984573364,0.9093573689460754
74,0.46573883295059204,0.3943462073802948,0.4763322174549103,0.3793647885322571,0.4811288118362427,0.378725528717041,0.48542916774749756,0.37857961654663086,0.4656296968460083,0.37957653403282166,0.4629613161087036,0.3791184425354004,0.4603222906589508,0.37826085090637207,0.49487265944480896,0.38660526275634766,0.46577775478363037,0.38241124153137207,0.474813848733902,0.4156061112880707,0.46353477239608765,0.41133683919906616,0.5275619626045227,0.4839644730091095,0.45148685574531555,0.48897892236709595,0.50910884141922,0.6168698072433472,0.4117366671562195,0.6145021915435791,0.45516636967658997,0.5127133131027222,0.43460163474082947,0.5077434182167053,0.444914311170578,0.49029314517974854,0.43598994612693787,0.48509612679481506,0.45098698139190674,0.48146170377731323,0.44373655319213867,0.4812055826187134,0.4561927616596222,0.48978278040885925,0.44619736075401306,0.49189040064811707,0.5700159072875977,0.6583963632583618,0.5265558958053589,0.6601515412330627,0.528719961643219,0.7364076375961304,0.4348287582397461,0.714716374874115,0.568930983543396,0.9092823266983032,0.46505460143089294,0.8677347898483276,0.5802978873252869,0.9299485087394714,0.4801929295063019,0.892120897769928,0.5474101305007935,0.966061532497406,0.4304848313331604,0.9095954895019531
75,0.46578890085220337,0.37864920496940613,0.47633418440818787,0.36387619376182556,0.48106393218040466,0.3633635938167572,0.4853576719760895,0.363076388835907,0.46588361263275146,0.36359649896621704,0.46327507495880127,0.3629398047924042,0.4607035219669342,0.36192020773887634,0.4951312243938446,0.371185839176178,0.4666801989078522,0.36653390526771545,0.4747752249240875,0.39976757764816284,0.4637516736984253,0.39537253975868225,0.5275652408599854,0.4710555076599121,0.4515043795108795,0.4736259877681732,0.5089395046234131,0.6060004830360413,0.4117892384529114,0.5993772149085999,0.4534526765346527,0.5029677152633667,0.4310699999332428,0.4991609454154968,0.44180190563201904,0.4818887710571289,0.430328369140625,0.47678256034851074,0.4469614028930664,0.47274988889694214,0.4381803274154663,0.4716799557209015,0.45269107818603516,0.48028695583343506,0.44171783328056335,0.4804641604423523,0.5699986219406128,0.6466696262359619,0.526486337184906,0.6479638814926147,0.5301697254180908,0.7378936409950256,0.43697589635849,0.7149527668952942,0.5689109563827515,0.9090339541435242,0.46551984548568726,0.868765115737915,0.5809691548347473,0.9300259947776794,0.48221254348754883,0.8946510553359985,0.5474587678909302,0.9659883975982666,0.4305182695388794,0.910911500453949
76,0.4658128619194031,0.3633321225643158,0.4762059450149536,0.3486483693122864,0.4808486998081207,0.34835085272789,0.48514270782470703,0.34809988737106323,0.4661135673522949,0.3480525612831116,0.46365267038345337,0.3474401831626892,0.4612637162208557,0.34653401374816895,0.49519240856170654,0.35692569613456726,0.4678301215171814,0.35235172510147095,0.47472792863845825,0.38541939854621887,0.4640599191188812,0.3807261884212494,0.5276485681533813,0.45926955342292786,0.4515517055988312,0.4611417055130005,0.508988618850708,0.5938990712165833,0.4118308424949646,0.5908653736114502,0.4531470239162445,0.4926624000072479,0.4275411069393158,0.4944402575492859,0.4408097565174103,0.4722609519958496,0.4228742718696594,0.47077420353889465,0.4447360336780548,0.46342557668685913,0.4307343661785126,0.46602362394332886,0.4504508674144745,0.46972933411598206,0.4361254572868347,0.47359398007392883,0.5698956251144409,0.6358293294906616,0.525793194770813,0.6370713114738464,0.5312590003013611,0.7404224872589111,0.43943703174591064,0.7127799987792969,0.568939208984375,0.9089726805686951,0.4655170440673828,0.8706737160682678,0.5815229415893555,0.9304358959197998,0.4823593497276306,0.895139217376709,0.547460675239563,0.9660143852233887,0.4304482638835907,0.9115294814109802
77,0.46592414379119873,0.34879133105278015,0.47621747851371765,0.3335053622722626,0.48073816299438477,0.3331766724586487,0.48501572012901306,0.3329738676548004,0.46643415093421936,0.33297017216682434,0.46406620740890503,0.3324587643146515,0.46177637577056885,0.3316441774368286,0.4953322410583496,0.342597633600235,0.4686413109302521,0.3382062613964081,0.4746890366077423,0.3719274699687958,0.4644063711166382,0.367216020822525,0.5281693339347839,0.44409996271133423,0.45161715149879456,0.448485791683197,0.5095986127853394,0.5798628926277161,0.41239097714424133,0.5802937150001526,0.4535761773586273,0.48683562874794006,0.42463037371635437,0.49782630801200867,0.4399476945400238,0.4660514295101166,0.4172045886516571,0.47190454602241516,0.4437832534313202,0.45624032616615295,0.4248371124267578,0.464563250541687,0.4498623311519623,0.46204546093940735,0.4313269853591919,0.47141528129577637,0.5695762038230896,0.6268330812454224,0.5241111516952515,0.6275219917297363,0.5321828126907349,0.7432733774185181,0.4404658079147339,0.7096497416496277,0.5690458416938782,0.9089794754981995,0.4655023217201233,0.8707256317138672,0.5817155241966248,0.9305761456489563,0.4824206531047821,0.8951206207275391,0.5472134947776794,0.9660202860832214,0.4310190975666046,0.9116435647010803
78,0.466059148311615,0.3311727046966553,0.4763445556163788,0.31650277972221375,0.48080846667289734,0.31614363193511963,0.48504704236984253,0.31576603651046753,0.4667039215564728,0.3162597715854645,0.46436622738838196,0.31592950224876404,0.46213728189468384,0.31524577736854553,0.4956711232662201,0.32585445046424866,0.4691220223903656,0.3220963478088379,0.47466418147087097,0.3547811210155487,0.46471109986305237,0.3497544229030609,0.5287975072860718,0.4275255799293518,0.4515545964241028,0.4358741044998169,0.5102299451828003,0.565808117389679,0.4132077991962433,0.5673328638076782,0.4521384537220001,0.48290660977363586,0.4217160642147064,0.4928591549396515,0.4381266236305237,0.4637909233570099,0.41462376713752747,0.46973422169685364,0.44197314977645874,0.452751100063324,0.42167574167251587,0.46147778630256653,0.4480403661727905,0.45828455686569214,0.42752325534820557,0.4668664038181305,0.5694683194160461,0.6168196797370911,0.5221577286720276,0.6175403594970703,0.5337244868278503,0.743095874786377,0.4409651756286621,0.7101144790649414,0.5691283345222473,0.9091811776161194,0.46548551321029663,0.8706986904144287,0.5814581513404846,0.9305944442749023,0.4824313521385193,0.8953002691268921,0.547297477722168,0.9661561250686646,0.430259644985199,0.9116353392601013
79,0.46641984581947327,0.3151288330554962,0.4766780138015747,0.3002771735191345,0.4810926020145416,0.30005452036857605,0.48530012369155884,0.299862265586853,0.46725454926490784,0.30004629492759705,0.4649747610092163,0.2998497188091278,0.4627961218357086,0.2993164360523224,0.49626556038856506,0.3104989230632782,0.4699046313762665,0.3065297305583954,0.47475484013557434,0.3391222655773163,0.46518266201019287,0.3344060182571411,0.5292126536369324,0.4111129641532898,0.45157602429389954,0.41747748851776123,0.5111123919487,0.5534368753433228,0.41520172357559204,0.5427051186561584,0.44952934980392456,0.48792198300361633,0.417645663022995,0.49116289615631104,0.4347076117992401,0.47064289450645447,0.4124037027359009,0.47297433018684387,0.4386247992515564,0.45670247077941895,0.4188517928123474,0.46322187781333923,0.44430240988731384,0.46121999621391296,0.4237601161003113,0.46709153056144714,0.5693444609642029,0.6048248410224915,0.5205329656600952,0.6066229343414307,0.5350820422172546,0.7426285147666931,0.44182559847831726,0.7089458107948303,0.5691364407539368,0.9094370603561401,0.4647008180618286,0.8708005547523499,0.5810521841049194,0.9305944442749023,0.4821000397205353,0.8956133127212524,0.5481823682785034,0.966986894607544,0.42955833673477173,0.9115716218948364
80,0.46761614084243774,0.3013627231121063,0.4775436520576477,0.2855798304080963,0.48177051544189453,0.28498464822769165,0.485916405916214,0.2847248613834381,0.4686371386051178,0.28583765029907227,0.46652519702911377,0.28580501675605774,0.4644715487957001,0.285568505525589,0.49708232283592224,0.2947732210159302,0.47139766812324524,0.2917480170726776,0.47548243403434753,0.32392528653144836,0.4665980339050293,0.3205220401287079,0.5297672748565674,0.3968393802642822,0.45161014795303345,0.4010210931301117,0.5124140381813049,0.5395433306694031,0.4172746241092682,0.5137270092964172,0.44492632150650024,0.4933857023715973,0.4114933907985687,0.48924702405929565,0.42795535922050476,0.47595176100730896,0.40688616037368774,0.4763268828392029,0.4317079186439514,0.4643375277519226,0.4120802879333496,0.4642908573150635,0.43759885430336,0.4686324894428253,0.4163615107536316,0.46706774830818176,0.5689290165901184,0.5959935784339905,0.5189244151115417,0.5969028472900391,0.5360925793647766,0.7410846948623657,0.4426184296607971,0.7082608938217163,0.5692583918571472,0.9101160764694214,0.4641645550727844,0.870691180229187,0.5807372331619263,0.930751383304596,0.48112499713897705,0.8948133587837219,0.5491169691085815,0.9675610661506653,0.4293828308582306,0.9115661382675171
81,0.4693775773048401,0.2876735031604767,0.47880420088768005,0.2717881202697754,0.48290809988975525,0.27118390798568726,0.4870767891407013,0.2712209224700928,0.47029128670692444,0.2723047435283661,0.46819812059402466,0.2720847427845001,0.4662104547023773,0.2715551257133484,0.49814942479133606,0.28111809492111206,0.4727410674095154,0.2772456705570221,0.4768097698688507,0.3097212612628937,0.4680584669113159,0.30674663186073303,0.5305927395820618,0.3859921991825104,0.45160427689552307,0.3864477276802063,0.5134225487709045,0.5291671752929688,0.42163199186325073,0.4921586811542511,0.44122084975242615,0.49752071499824524,0.41019824147224426,0.49347183108329773,0.42264941334724426,0.4912755787372589,0.4050602316856384,0.48322799801826477,0.42327892780303955,0.470046728849411,0.4081580340862274,0.46517643332481384,0.4299688935279846,0.472032755613327,0.41217052936553955,0.4736171066761017,0.5683352947235107,0.5852285027503967,0.5176394581794739,0.5865840315818787,0.5376258492469788,0.7389770746231079,0.4442531168460846,0.7069434523582458,0.5693872570991516,0.9104197025299072,0.4640757739543915,0.8708592653274536,0.5807318091392517,0.931921124458313,0.4808386564254761,0.8948712348937988,0.5490766167640686,0.9679868221282959,0.4287911653518677,0.9115575551986694
82,0.47080129384994507,0.2708113193511963,0.47992852330207825,0.255359947681427,0.4840921461582184,0.2546693682670593,0.48828980326652527,0.25454312562942505,0.471429705619812,0.2557247281074524,0.4693312644958496,0.2555701732635498,0.4674605131149292,0.25509458780288696,0.49935635924339294,0.2647792398929596,0.4737910032272339,0.2610781788825989,0.47814399003982544,0.29344335198402405,0.46932968497276306,0.290280818939209,0.5315442085266113,0.3717228174209595,0.4516354203224182,0.3736392557621002,0.5142655968666077,0.5155802965164185,0.4237052798271179,0.4839714467525482,0.4385903477668762,0.4994317591190338,0.4109216332435608,0.4931759238243103,0.4189734160900116,0.4976668655872345,0.40436267852783203,0.48466089367866516,0.4180823862552643,0.47858548164367676,0.4075794517993927,0.46586844325065613,0.42507150769233704,0.47430944442749023,0.4118413031101227,0.4769043028354645,0.5683383345603943,0.5763607621192932,0.5180102586746216,0.5769874453544617,0.5383442640304565,0.7368637919425964,0.44485631585121155,0.7015395164489746,0.5695943832397461,0.9103533625602722,0.4640825688838959,0.8711019158363342,0.5810095071792603,0.9319150447845459,0.4804440438747406,0.894891083240509,0.5490490794181824,0.9681942462921143,0.4287568926811218,0.911952555179596
83,0.4721575677394867,0.2595171630382538,0.48095062375068665,0.2435794472694397,0.485174298286438,0.2429310828447342,0.48953011631965637,0.24310500919818878,0.472635954618454,0.24489223957061768,0.47068890929222107,0.24465762078762054,0.46893179416656494,0.243943452835083,0.5003950595855713,0.25272202491760254,0.4746856987476349,0.2497343271970749,0.4792986214160919,0.2813396453857422,0.47061362862586975,0.27856355905532837,0.5330097079277039,0.3586096465587616,0.4516546130180359,0.36226317286491394,0.5146113634109497,0.5084303617477417,0.42567455768585205,0.48691117763519287,0.4383172392845154,0.5001494884490967,0.4135726988315582,0.4955989718437195,0.4176642596721649,0.503915548324585,0.40651407837867737,0.49125388264656067,0.41589584946632385,0.4883378744125366,0.410191148519516,0.47394588589668274,0.42270976305007935,0.4833008944988251,0.41498565673828125,0.4783543348312378,0.5681132078170776,0.567620038986206,0.5179669260978699,0.5692489147186279,0.5393659472465515,0.7338884472846985,0.4464458227157593,0.6983340978622437,0.5696967840194702,0.9096706509590149,0.46458378434181213,0.8710768222808838,0.5813699960708618,0.9314977526664734,0.48073723912239075,0.894881010055542,0.5488070249557495,0.9681957960128784,0.42877623438835144,0.911860466003418
84,0.47332116961479187,0.24909651279449463,0.4816007912158966,0.23306907713413239,0.4857558608055115,0.2325180023908615,0.4902435541152954,0.23245541751384735,0.4737643599510193,0.23443181812763214,0.4720444977283478,0.23409292101860046,0.4702974557876587,0.2332572638988495,0.501143217086792,0.24009136855602264,0.4756389260292053,0.23789596557617188,0.4803881347179413,0.26938411593437195,0.4716845750808716,0.2669464647769928,0.5340591073036194,0.3466373682022095,0.4517611563205719,0.3487662374973297,0.519894003868103,0.49583524465560913,0.42630550265312195,0.4791741371154785,0.4394850730895996,0.5027678608894348,0.4141407310962677,0.4962965250015259,0.42075252532958984,0.5149835348129272,0.4067493975162506,0.4995991885662079,0.42147302627563477,0.5002654194831848,0.4110683798789978,0.4879797399044037,0.4280761182308197,0.49432316422462463,0.4163614511489868,0.48624125123023987,0.5675747394561768,0.5572314858436584,0.5175140500068665,0.5594516396522522,0.5406796932220459,0.7315101027488708,0.44817763566970825,0.6954008936882019,0.5699911117553711,0.909730851650238,0.46472325921058655,0.8710213303565979,0.5823325514793396,0.9319167137145996,0.4809212386608124,0.8950644135475159,0.5484744906425476,0.9684523940086365,0.4286156892776489,0.912470281124115
85,0.4738994240760803,0.23716670274734497,0.48188063502311707,0.22111667692661285,0.48598524928092957,0.2206030637025833,0.49055787920951843,0.22049306333065033,0.47437331080436707,0.2220345437526703,0.4726535975933075,0.2215958535671234,0.4707777798175812,0.22077853977680206,0.5017629265785217,0.2269582897424698,0.4764552116394043,0.22537529468536377,0.4809390604496002,0.2566530704498291,0.4722646474838257,0.25466981530189514,0.5346953868865967,0.33398717641830444,0.4521131217479706,0.3353255093097687,0.5256772637367249,0.47888144850730896,0.4300914406776428,0.4611007869243622,0.45098939538002014,0.5107468962669373,0.41508516669273376,0.4983649253845215,0.431400328874588,0.5268194675445557,0.4079661965370178,0.5131480693817139,0.42589515447616577,0.5164342522621155,0.4118023216724396,0.5049424171447754,0.43161168694496155,0.509957492351532,0.41694125533103943,0.5007046461105347,0.5664886832237244,0.5483137369155884,0.5168555974960327,0.552807629108429,0.5419086813926697,0.7291057109832764,0.4504149258136749,0.6942746043205261,0.5703801512718201,0.9096376299858093,0.46504124999046326,0.8710376024246216,0.5832207798957825,0.932015597820282,0.4812411367893219,0.8964813947677612,0.5478046536445618,0.9678989052772522,0.42770272493362427,0.9124642610549927
86,0.4742475152015686,0.22342854738235474,0.48233622312545776,0.2077067643404007,0.48637959361076355,0.20699089765548706,0.4909147620201111,0.20678305625915527,0.4749312400817871,0.20881988108158112,0.47310957312583923,0.2084825187921524,0.4711363911628723,0.2078447788953781,0.5023433566093445,0.21419236063957214,0.47712400555610657,0.2128695547580719,0.4812107980251312,0.2438746690750122,0.4725398123264313,0.24178054928779602,0.5351043343544006,0.3228946626186371,0.45241478085517883,0.3250073492527008,0.5286204814910889,0.46663716435432434,0.43388938903808594,0.4469720423221588,0.46175163984298706,0.5180385708808899,0.41480252146720886,0.506432056427002,0.44769713282585144,0.5403670072555542,0.4068394899368286,0.5222698450088501,0.44039538502693176,0.530129075050354,0.40981781482696533,0.5151365995407104,0.4436129927635193,0.5220333933830261,0.41531461477279663,0.5117968916893005,0.5645848512649536,0.5398995876312256,0.515255331993103,0.5455809235572815,0.5435588359832764,0.7263782620429993,0.4520152807235718,0.6934821009635925,0.570837676525116,0.9090476036071777,0.4650454521179199,0.8708612322807312,0.5835589170455933,0.9315236210823059,0.4812314212322235,0.8975358605384827,0.5479808449745178,0.9670225977897644,0.4272841513156891,0.9121933579444885
87,0.47529464960098267,0.21553780138492584,0.4830571413040161,0.19883355498313904,0.4871104657649994,0.19821366667747498,0.49164924025535583,0.19812001287937164,0.47561880946159363,0.19931858777999878,0.473636269569397,0.19888316094875336,0.471562922000885,0.1981705278158188,0.5032345056533813,0.2049139440059662,0.4773988723754883,0.20257431268692017,0.48233550786972046,0.23495249450206757,0.47347182035446167,0.23347096145153046,0.5356013774871826,0.3121115267276764,0.4527641236782074,0.31220436096191406,0.5315415859222412,0.4548327624797821,0.4360872209072113,0.4382874667644501,0.4737836420536041,0.523205041885376,0.41471144556999207,0.5126988291740417,0.46057164669036865,0.5481911897659302,0.4060226082801819,0.5300291776657104,0.45368096232414246,0.5392481088638306,0.40782129764556885,0.5257941484451294,0.4552932679653168,0.5296553373336792,0.4130775034427643,0.5216032266616821,0.5626888275146484,0.5331979393959045,0.5136932134628296,0.5390204787254333,0.5443522930145264,0.7250757217407227,0.45354071259498596,0.6927629709243774,0.5711754560470581,0.9088447690010071,0.46523189544677734,0.8704739809036255,0.5835270285606384,0.9315324425697327,0.4810093939304352,0.8975111246109009,0.5486150979995728,0.9670005440711975,0.4277256727218628,0.9128466844558716
88,0.4758225381374359,0.2065751701593399,0.4834088683128357,0.1890629231929779,0.4874737560749054,0.18836267292499542,0.4919830560684204,0.18808048963546753,0.47565320134162903,0.18863274157047272,0.4735390543937683,0.18791796267032623,0.47140130400657654,0.18692646920681,0.5040584802627563,0.19455035030841827,0.4772752821445465,0.1919797658920288,0.48318859934806824,0.22585232555866241,0.47386977076530457,0.22468172013759613,0.5359752774238586,0.3027602732181549,0.45321446657180786,0.3006763458251953,0.5335161685943604,0.4447377622127533,0.4375491738319397,0.4284886419773102,0.48369672894477844,0.5286065936088562,0.41503480076789856,0.5162794589996338,0.4717032313346863,0.556171715259552,0.4064804017543793,0.5387275218963623,0.4643999934196472,0.5471022129058838,0.40837523341178894,0.5371383428573608,0.4650952219963074,0.5380747318267822,0.4134461581707001,0.530884325504303,0.5608348846435547,0.5261240005493164,0.512509822845459,0.5325689911842346,0.5451318025588989,0.7223659753799438,0.45472002029418945,0.6921054124832153,0.5715128183364868,0.908208966255188,0.4655154049396515,0.8704169988632202,0.5835129618644714,0.9313538074493408,0.48101475834846497,0.8982113599777222,0.5494258403778076,0.9662959575653076,0.4297058880329132,0.9140695929527283
89,0.4770498275756836,0.19541136920452118,0.4844587743282318,0.17849186062812805,0.4884350001811981,0.17783761024475098,0.4929123520851135,0.1774953156709671,0.4762834906578064,0.1776885688304901,0.473952978849411,0.17681995034217834,0.47170546650886536,0.17583473026752472,0.5050349831581116,0.18441447615623474,0.4773714244365692,0.1814228743314743,0.48465976119041443,0.2153623402118683,0.4749245047569275,0.21356050670146942,0.5363798141479492,0.29164695739746094,0.45361629128456116,0.292985737323761,0.5351225137710571,0.4345862865447998,0.4400227963924408,0.4239989221096039,0.48973172903060913,0.5311055183410645,0.4167681038379669,0.5174446702003479,0.48165905475616455,0.5622938871383667,0.407648503780365,0.5427795648574829,0.4727691411972046,0.5530815720558167,0.40860727429389954,0.5418974161148071,0.472628116607666,0.5442773103713989,0.4135439693927765,0.5351860523223877,0.5588073134422302,0.5224257707595825,0.510359525680542,0.5306904911994934,0.5454226732254028,0.7193546891212463,0.4573942720890045,0.6911594271659851,0.5724427700042725,0.9082231521606445,0.465501606464386,0.8703551292419434,0.5839596390724182,0.931502103805542,0.48116806149482727,0.8989327549934387,0.5495347380638123,0.9648071527481079,0.429623007774353,0.9140558838844299
90,0.4775574803352356,0.18380451202392578,0.4847407639026642,0.1655634492635727,0.48856791853904724,0.16563941538333893,0.49305668473243713,0.1652759164571762,0.4765170216560364,0.16490888595581055,0.4743262231349945,0.1645573079586029,0.4721919894218445,0.16403156518936157,0.5056954622268677,0.17366258800029755,0.4778211712837219,0.17005203664302826,0.48525270819664,0.2044316679239273,0.4753693640232086,0.2026672661304474,0.5373106598854065,0.2835146486759186,0.4540193974971771,0.2836317718029022,0.5358060598373413,0.4255320429801941,0.44106870889663696,0.41579583287239075,0.4962782561779022,0.5310881733894348,0.419845849275589,0.5196751356124878,0.49088603258132935,0.5667691826820374,0.4103628098964691,0.5459113717079163,0.4823376536369324,0.5593146681785583,0.4110358655452728,0.5464626550674438,0.4813603162765503,0.5481436252593994,0.4162133038043976,0.5401685833930969,0.5571573376655579,0.514284074306488,0.5084578990936279,0.5240806341171265,0.5459808111190796,0.7149924039840698,0.45800307393074036,0.6873827576637268,0.5726563930511475,0.9080817699432373,0.4655587375164032,0.8704958558082581,0.5839405059814453,0.9314995408058167,0.481201708316803,0.8992533087730408,0.550155520439148,0.9641279578208923,0.4285987913608551,0.9139183163642883
91,0.4777851402759552,0.17651888728141785,0.48478880524635315,0.15736788511276245,0.4886091351509094,0.15732961893081665,0.4930031895637512,0.15716604888439178,0.4765762984752655,0.1568155139684677,0.4744187593460083,0.1564892828464508,0.4722825884819031,0.1559332311153412,0.5062128901481628,0.16571268439292908,0.47805657982826233,0.1612088680267334,0.4858303666114807,0.19702468812465668,0.4755956828594208,0.19623956084251404,0.538302481174469,0.27693796157836914,0.4542202055454254,0.2752857208251953,0.5361327528953552,0.42113712430000305,0.44241613149642944,0.4079703390598297,0.502566397190094,0.5319694876670837,0.42376795411109924,0.5188963413238525,0.49724626541137695,0.5684057474136353,0.4149385392665863,0.5463452339172363,0.48770779371261597,0.5630542039871216,0.41615331172943115,0.5468742251396179,0.4874780476093292,0.5511302351951599,0.421108603477478,0.5400497913360596,0.5554794669151306,0.5114719867706299,0.5061873197555542,0.519889771938324,0.5462155938148499,0.712397575378418,0.45862820744514465,0.6863360404968262,0.5726665258407593,0.9079014658927917,0.46550098061561584,0.8705170154571533,0.5839123129844666,0.9315634369850159,0.4796341359615326,0.8993299007415771,0.5505719780921936,0.9641550779342651,0.4264537990093231,0.9132483601570129
92,0.4782339036464691,0.17013487219810486,0.4851784110069275,0.1509016901254654,0.4890914559364319,0.1507907509803772,0.4932287633419037,0.15078772604465485,0.4768391251564026,0.14987535774707794,0.4745953679084778,0.14944730699062347,0.47239014506340027,0.1489102840423584,0.506389856338501,0.15911319851875305,0.4780573546886444,0.1533004641532898,0.48678359389305115,0.19094260036945343,0.47586360573768616,0.19001634418964386,0.5389978885650635,0.2680908739566803,0.45443618297576904,0.267855703830719,0.5373798608779907,0.4110344350337982,0.4449997544288635,0.401228666305542,0.5094430446624756,0.5316799879074097,0.42767634987831116,0.5192916393280029,0.5054677724838257,0.5638887286186218,0.4209984540939331,0.5480064749717712,0.4944766163825989,0.5592443943023682,0.4226929843425751,0.5486082434654236,0.49437621235847473,0.548504650592804,0.4262523651123047,0.5413895845413208,0.554398238658905,0.5062729120254517,0.5054101347923279,0.5132238864898682,0.5460994243621826,0.7098408341407776,0.45987844467163086,0.6840523481369019,0.5726657509803772,0.9077277183532715,0.4649885892868042,0.8705139756202698,0.5841167569160461,0.9322293400764465,0.4773177206516266,0.8993149995803833,0.5505385994911194,0.9641830921173096,0.42335131764411926,0.9109914898872375
93,0.4791010320186615,0.16300302743911743,0.4860084652900696,0.14437183737754822,0.4899885952472687,0.14405807852745056,0.49391162395477295,0.14391236007213593,0.47756245732307434,0.1433984935283661,0.47527775168418884,0.14285396039485931,0.47296831011772156,0.14219561219215393,0.5068086385726929,0.15147534012794495,0.4783007800579071,0.14655382931232452,0.48790961503982544,0.18350714445114136,0.47662967443466187,0.18294282257556915,0.5399660468101501,0.26263338327407837,0.454490602016449,0.2606944143772125,0.5385990738868713,0.40838488936424255,0.4463599920272827,0.39301326870918274,0.5149095058441162,0.5308083295822144,0.43050116300582886,0.5189440250396729,0.5125130414962769,0.5637279152870178,0.4257209002971649,0.5487061142921448,0.5024839639663696,0.560483455657959,0.42758435010910034,0.5495268106460571,0.5022734999656677,0.5510924458503723,0.43020689487457275,0.5418108701705933,0.5532037615776062,0.5028539299964905,0.5042657852172852,0.5090451836585999,0.5458978414535522,0.7064449191093445,0.46126589179039,0.6824404001235962,0.5732811689376831,0.9067862629890442,0.4649581015110016,0.8705288767814636,0.5846260190010071,0.9330348968505859,0.4771031141281128,0.8992957472801208,0.5502834916114807,0.9641222953796387,0.42384251952171326,0.9107532501220703
94,0.479154497385025,0.1587989628314972,0.4862785041332245,0.14004945755004883,0.49017634987831116,0.13951757550239563,0.49422040581703186,0.13912351429462433,0.47777244448661804,0.1395537555217743,0.47539567947387695,0.13894502818584442,0.4730331599712372,0.13803453743457794,0.5069028735160828,0.1455240100622177,0.47840383648872375,0.1412670761346817,0.48809510469436646,0.17799673974514008,0.47678181529045105,0.17762374877929688,0.5406959652900696,0.257265567779541,0.4545401334762573,0.2551044225692749,0.5394197702407837,0.40389442443847656,0.4474600553512573,0.3875913918018341,0.5216593146324158,0.530128538608551,0.433039128780365,0.5176289081573486,0.5216864943504333,0.5639832019805908,0.4294649064540863,0.5474659204483032,0.5122517943382263,0.5615423917770386,0.4308719038963318,0.5479570627212524,0.5109594464302063,0.5522977113723755,0.43308722972869873,0.539697527885437,0.5510871410369873,0.5028243064880371,0.501244306564331,0.5086740851402283,0.5457956790924072,0.7057875990867615,0.4625982344150543,0.6833043694496155,0.5733062624931335,0.9064198732376099,0.4646827280521393,0.8705269694328308,0.5846230983734131,0.9331497550010681,0.47718775272369385,0.8989158272743225,0.5497725605964661,0.964421808719635,0.4239726960659027,0.910721480846405
